9.50, -0.50, 0.04, 0.5625,
9.50, -0.50, 0.04, 0.5625,
9.50, -0.50, 0.04, 0.5625,
9.50, -0.50, 0.04, 0.5625,
9.50, -0.50, 0.04, 0.5625,
9.50, -0.50, 0.04, 0.5625,
9.50, -0.50, 0.04, 0.5625,
9.81, -0.42, 0.34, 0.6406,
9.81, -0.42, 0.34, 0.6406,
9.81, -0.42, 0.34, 0.6406,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.81, -0.42, 0.34, 0.6563,
9.65, -0.23, 0.46, 0.6719,
9.65, -0.23, 0.46, 0.6719,
9.65, -0.23, 0.46, 0.6719,
9.65, -0.23, 0.46, 0.6719,
9.65, -0.23, 0.46, 0.6719,
9.65, -0.88, 0.54, 0.7500,
9.65, -0.88, 0.54, 0.7500,
9.65, -0.88, 0.54, 0.7500,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7656,
9.58, -0.04, 0.00, 0.7813,
9.58, -0.04, 0.00, 0.7813,
9.58, -0.04, 0.00, 0.7813,
9.58, -0.04, 0.00, 0.7813,
9.58, -0.04, 0.00, 0.7813,
9.89, -1.07, 0.19, 0.8594,
9.89, -1.07, 0.19, 0.8594,
9.89, -1.07, 0.19, 0.8594,
9.89, -1.07, 0.19, 0.8594,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8750,
9.89, -1.07, 0.19, 0.8906,
10.42, -2.03, 0.88, 1.0469,
10.42, -2.03, 0.88, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0469,
6.09, -1.49, 4.71, 1.0625,
6.09, -1.49, 4.71, 1.0625,
6.09, -1.49, 4.71, 1.0625,
6.09, -1.49, 4.71, 1.0625,
6.09, -1.49, 4.71, 1.0625,
6.09, -1.49, 4.71, 1.0625,
6.09, -1.49, 4.71, 1.0625,
6.09, -1.49, 4.71, 1.0625,
0.15, -3.45, 7.23, 1.1406,
0.15, -3.45, 7.23, 1.1406,
0.15, -3.45, 7.23, 1.1406,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
0.15, -3.45, 7.23, 1.1563,
3.03, -6.21, 13.18, 1.1719,
3.03, -6.21, 13.18, 1.1719,
15.21, -5.21, 29.35, 1.2500,
15.21, -5.21, 29.35, 1.2500,
15.21, -5.21, 29.35, 1.2500,
15.21, -5.21, 29.35, 1.2500,
15.21, -5.21, 29.35, 1.2656,
15.21, -5.21, 29.35, 1.2656,
21.22, -14.79, 37.20, 1.2656,
21.22, -14.79, 37.20, 1.2656,
21.22, -14.79, 37.20, 1.2656,
21.22, -14.79, 37.20, 1.2656,
21.22, -14.79, 37.20, 1.2656,
21.22, -14.79, 37.20, 1.2656,
21.22, -14.79, 37.20, 1.2656,
21.22, -14.79, 37.20, 1.2813,
21.22, -14.79, 37.20, 1.2813,
21.22, -14.79, 37.20, 1.2813,
21.22, -14.79, 37.20, 1.2813,
21.22, -14.79, 37.20, 1.2813,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4375,
20.50, -18.39, 34.86, 1.4531,
20.50, -18.39, 34.86, 1.4531,
-1.04, -0.30, 9.00, 1.4531,
-1.04, -0.30, 9.00, 1.4531,
-1.04, -0.30, 9.00, 1.4531,
-1.04, -0.30, 9.00, 1.4531,
-1.04, -0.30, 9.00, 1.4531,
-8.16, 10.23, -7.28, 1.5469,
-8.16, 10.23, -7.28, 1.5469,
-8.16, 10.23, -7.28, 1.5469,
-8.16, 10.23, -7.28, 1.5469,
-8.16, 10.23, -7.28, 1.5469,
-9.31, 12.83, -12.41, 1.5469,
-9.31, 12.83, -12.41, 1.5469,
-9.31, 12.83, -12.41, 1.5469,
-9.31, 12.83, -12.41, 1.5469,
-9.31, 12.83, -12.41, 1.5469,
-9.31, 12.83, -12.41, 1.5625,
-9.31, 12.83, -12.41, 1.5625,
-9.31, 12.83, -12.41, 1.5625,
-9.31, 12.83, -12.41, 1.5625,
-9.31, 12.83, -12.41, 1.5625,
-9.31, 12.83, -12.41, 1.5625,
-9.31, 12.83, -12.41, 1.5625,
-3.98, 3.95, -5.86, 1.6406,
-3.98, 3.95, -5.86, 1.6406,
-3.98, 3.95, -5.86, 1.6406,
-3.98, 3.95, -5.86, 1.6406,
-3.98, 3.95, -5.86, 1.6406,
-3.98, 3.95, -5.86, 1.6406,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6563,
-3.98, 3.95, -5.86, 1.6719,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7500,
29.15, -10.80, -1.99, 1.7656,
29.15, -10.80, -1.99, 1.7656,
29.15, -10.80, -1.99, 1.7656,
29.15, -10.80, -1.99, 1.7656,
1.95, -0.96, -2.45, 1.7656,
1.95, -0.96, -2.45, 1.7656,
0.34, 5.52, 0.54, 1.8438,
0.34, 5.52, 0.54, 1.8594,
0.34, 5.52, 0.54, 1.8594,
0.34, 5.52, 0.54, 1.8594,
0.34, 5.52, 0.54, 1.8594,
0.34, 5.52, 0.54, 1.8594,
0.34, 5.52, 0.54, 1.8594,
0.34, 5.52, 0.54, 1.8594,
0.61, 0.65, -2.18, 1.8594,
0.61, 0.65, -2.18, 1.8594,
0.61, 0.65, -2.18, 1.8594,
0.61, 0.65, -2.18, 1.8750,
0.61, 0.65, -2.18, 1.8750,
0.61, 0.65, -2.18, 1.8750,
0.61, 0.65, -2.18, 1.8750,
0.61, 0.65, -2.18, 1.8750,
0.61, 0.65, -2.18, 1.8750,
0.61, 0.65, -2.18, 1.8750,
0.61, 0.65, -2.18, 1.8750,
6.85, -1.27, -2.11, 1.9531,
6.85, -1.27, -2.11, 1.9531,
6.85, -1.27, -2.11, 1.9531,
6.85, -1.27, -2.11, 1.9531,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9688,
6.85, -1.27, -2.11, 1.9844,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0625,
4.10, 4.64, -0.84, 2.0781,
4.10, 4.64, -0.84, 2.0781,
4.10, 4.64, -0.84, 2.0781,
4.10, 4.64, -0.84, 2.0781,
4.10, 4.64, -0.84, 2.0781,
4.10, 4.64, -0.84, 2.0781,
-13.17, 8.73, -2.45, 2.0781,
-13.17, 8.73, -2.45, 2.0781,
-13.17, 8.73, -2.45, 2.0781,
-23.09, 15.71, 0.38, 2.1563,
-23.09, 15.71, 0.38, 2.1719,
-23.09, 15.71, 0.38, 2.1719,
-23.09, 15.71, 0.38, 2.1719,
-23.09, 15.71, 0.38, 2.1719,
-23.45, 15.09, 3.10, 2.1719,
-23.45, 15.09, 3.10, 2.1719,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-23.45, 15.09, 3.10, 2.1875,
-10.19, 3.87, 6.86, 2.3438,
-10.19, 3.87, 6.86, 2.3438,
-10.19, 3.87, 6.86, 2.3438,
-10.19, 3.87, 6.86, 2.3594,
-10.19, 3.87, 6.86, 2.3594,
-10.19, 3.87, 6.86, 2.3594,
-10.19, 3.87, 6.86, 2.3594,
-10.19, 3.87, 6.86, 2.3594,
-10.19, 3.87, 6.86, 2.3594,
-10.19, 3.87, 6.86, 2.3594,
-10.19, 3.87, 6.86, 2.3594,
4.18, -4.29, 8.01, 2.3594,
4.18, -4.29, 8.01, 2.3594,
4.18, -4.29, 8.01, 2.3750,
4.18, -4.29, 8.01, 2.3750,
4.18, -4.29, 8.01, 2.3750,
4.18, -4.29, 8.01, 2.3750,
4.18, -4.29, 8.01, 2.3750,
12.18, -6.13, 10.88, 2.4531,
12.18, -6.13, 10.88, 2.4531,
12.18, -6.13, 10.88, 2.4531,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4688,
12.18, -6.13, 10.88, 2.4844,
12.18, -6.13, 10.88, 2.4844,
25.82, -4.29, 6.89, 2.6406,
25.82, -4.29, 6.89, 2.6406,
25.82, -4.29, 6.89, 2.6406,
25.82, -4.29, 6.89, 2.6406,
25.82, -4.29, 6.89, 2.6406,
25.82, -4.29, 6.89, 2.6406,
8.28, -2.76, 4.25, 2.6406,
8.28, -2.76, 4.25, 2.6406,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6563,
8.28, -2.76, 4.25, 2.6719,
8.28, -2.76, 4.25, 2.6719,
8.28, -2.76, 4.25, 2.6719,
8.28, -2.76, 4.25, 2.6719,
8.28, -2.76, 4.25, 2.6719,
8.28, -2.76, 4.25, 2.6719,
8.28, -2.76, 4.25, 2.6719,
8.28, -2.76, 4.25, 2.6719,
7.43, -1.04, 4.64, 2.6875,
7.43, -1.04, 4.64, 2.6875,
7.43, -1.04, 4.64, 2.6875,
7.43, -1.04, 4.64, 2.6875,
7.43, -1.04, 4.64, 2.6875,
7.43, -1.04, 4.64, 2.6875,
7.43, -1.04, 4.64, 2.6875,
7.43, -1.04, 4.64, 2.6875,
7.43, -1.04, 4.64, 2.6875,
9.27, -1.80, 4.83, 2.7656,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7813,
9.27, -1.80, 4.83, 2.7969,
9.27, -1.80, 4.83, 2.7969,
9.27, -1.80, 4.83, 2.7969,
9.27, -1.80, 4.83, 2.7969,
9.27, -1.80, 4.83, 2.7969,
9.42, -0.88, 2.80, 2.8750,
9.42, -0.88, 2.80, 2.8750,
9.42, -0.88, 2.80, 2.8750,
9.42, -0.88, 2.80, 2.8750,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.42, -0.88, 2.80, 2.8906,
9.69, -0.57, 1.84, 2.9063,
9.69, -0.57, 1.84, 2.9063,
9.69, -0.57, 1.84, 2.9063,
9.69, -0.57, 1.84, 2.9063,
9.69, -0.57, 1.84, 2.9063,
10.80, 0.61, 1.61, 2.9844,
10.80, 0.61, 1.61, 2.9844,
10.80, 0.61, 1.61, 2.9844,
10.80, 0.61, 1.61, 2.9844,
10.69, 0.92, 1.91, 2.9844,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0000,
10.69, 0.92, 1.91, 3.0156,
10.69, 0.92, 1.91, 3.0156,
10.69, 0.92, 1.91, 3.0156,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.0938,
8.85, -1.34, 2.61, 3.1094,
8.85, -1.34, 2.61, 3.1094,
8.85, -1.34, 2.61, 3.1094,
8.85, -1.34, 2.61, 3.1094,
8.85, -1.34, 2.61, 3.1094,
8.85, -1.34, 2.61, 3.1094,
8.85, -1.34, 2.61, 3.1094,
8.36, -1.07, 2.80, 3.2656,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2813,
8.12, -0.80, 3.18, 3.2969,
8.12, -0.80, 3.18, 3.2969,
8.12, -0.80, 3.18, 3.2969,
8.12, -0.80, 3.18, 3.2969,
8.12, -0.80, 3.18, 3.2969,
8.12, -0.80, 3.18, 3.2969,
8.12, -0.80, 3.18, 3.2969,
8.20, -0.84, 3.64, 3.3750,
8.20, -0.84, 3.64, 3.3750,
8.20, -0.84, 3.64, 3.3750,
8.20, -0.84, 3.64, 3.3750,
8.20, -0.84, 3.64, 3.3750,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.20, -0.84, 3.64, 3.3906,
8.74, -1.46, 4.33, 3.4063,
8.74, -1.46, 4.33, 3.4063,
8.81, -1.53, 3.75, 3.4844,
8.81, -1.53, 3.75, 3.4844,
8.81, -1.53, 3.75, 3.4844,
8.81, -1.53, 3.75, 3.4844,
8.81, -1.53, 3.75, 3.4844,
8.85, -1.04, 3.45, 3.5000,
8.85, -1.04, 3.45, 3.5000,
8.85, -1.04, 3.45, 3.5000,
8.85, -1.04, 3.45, 3.5000,
8.85, -1.04, 3.45, 3.5000,
8.85, -1.04, 3.45, 3.5000,
8.85, -1.04, 3.45, 3.5000,
8.85, -1.04, 3.45, 3.5000,
8.85, -1.04, 3.45, 3.5156,
8.85, -1.04, 3.45, 3.5156,
8.85, -1.04, 3.45, 3.5156,
8.85, -1.04, 3.45, 3.5156,
8.85, -1.04, 3.45, 3.5156,
8.85, -1.04, 3.45, 3.5156,
9.16, -1.19, 4.10, 3.5938,
9.16, -1.19, 4.10, 3.5938,
9.16, -1.19, 4.10, 3.5938,
9.16, -1.19, 4.10, 3.5938,
9.16, -1.19, 4.10, 3.5938,
9.16, -1.19, 4.10, 3.5938,
9.16, -1.19, 4.10, 3.5938,
9.16, -1.19, 4.10, 3.5938,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.16, -1.19, 4.10, 3.6094,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7031,
9.46, -2.53, 4.02, 3.7188,
8.43, -1.91, 3.68, 3.7188,
8.43, -1.91, 3.68, 3.7188,
8.43, -1.91, 3.68, 3.7188,
8.43, -1.91, 3.68, 3.7188,
8.43, -1.91, 3.68, 3.7188,
8.43, -1.91, 3.68, 3.7188,
8.43, -1.91, 3.68, 3.7188,
8.84, -1.57, 4.14, 3.7969,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8125,
8.82, -1.04, 3.33, 3.8281,
8.82, -1.04, 3.33, 3.8281,
8.82, -1.04, 3.33, 3.8281,
8.82, -1.04, 3.33, 3.8281,
8.82, -1.04, 3.33, 3.8281,
8.82, -1.04, 3.33, 3.8281,
8.82, -1.04, 3.33, 3.8281,
8.82, -1.04, 3.33, 3.8281,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9219,
9.12, -0.92, 3.48, 3.9375,
9.12, -0.92, 3.48, 3.9375,
9.00, -1.04, 1.84, 3.9375,
9.00, -1.04, 1.84, 3.9375,
9.00, -1.04, 1.84, 3.9375,
9.00, -1.04, 1.84, 3.9375,
9.00, -1.04, 1.84, 3.9375,
9.00, -0.30, 2.41, 4.0313,
9.43, -0.65, 1.91, 4.0313,
9.43, -0.65, 1.91, 4.0313,
9.43, -0.65, 1.91, 4.0313,
9.43, -0.65, 1.91, 4.0313,
9.43, -0.65, 1.91, 4.0313,
9.43, -0.65, 1.91, 4.0313,
9.43, -0.65, 1.91, 4.0313,
9.43, -0.65, 1.91, 4.0469,
9.43, -0.65, 1.91, 4.0469,
9.43, -0.65, 1.91, 4.0469,
